7,15,9,0,-1,2,11,10,2
13,21,13,1,6,10,15,11,7
6,12,1,0,-1,3,9,8,1
9,14,2,0,0,8,11,10,5
9,18,15,0,-2,3,13,12,4
3,10,11,1,-1,-2,7,3,-1
11,20,17,0,-1,8,14,13,7
11,18,18,1,-1,8,12,12,8
3,12,15,1,-1,-4,8,4,-2
6,14,4,0,-1,3,10,8,1
10,17,8,0,0,8,13,12,6
13,23,18,1,2,9,17,12,6
11,19,20,2,-1,8,12,12,9
12,19,19,2,-1,8,12,12,9
4,12,16,1,-1,-1,8,5,1
12,20,8,1,5,10,15,11,6
11,18,17,1,-1,8,12,12,8
13,23,15,1,2,9,16,11,5
12,22,14,1,2,9,16,11,5
3,11,12,1,-1,-2,7,4,0
12,20,10,1,4,9,15,11,6
3,11,14,1,-1,-2,7,4,1
7,14,6,0,-1,3,11,9,2
12,21,11,1,5,10,15,11,6
8,17,10,0,-1,3,12,11,3
7,15,7,-1,-1,3,11,10,2
10,16,8,0,0,8,12,11,6
7,15,8,0,-1,3,11,9,2
7,14,7,0,-1,3,11,9,2
12,20,9,1,5,10,15,10,6
9,20,17,0,-1,4,15,12,2
12,22,14,1,2,9,16,11,5
10,17,8,0,0,9,13,12,6
9,18,17,0,-2,3,13,12,4
8,17,11,0,-1,4,12,11,3
13,22,12,1,5,10,16,12,7
7,14,4,0,-1,3,10,9,2
11,18,12,0,-1,8,14,12,6
11,18,18,1,-1,8,12,12,8
10,21,20,0,-1,4,15,13,3
11,19,18,1,-1,8,12,12,8
11,18,11,0,-1,8,14,12,6
3,12,14,1,-1,-3,7,4,-2
7,14,5,0,-1,3,11,10,2
11,19,5,1,2,8,14,10,5
12,21,14,1,2,8,15,10,5
9,19,19,0,-2,3,13,12,4
3,12,15,1,-1,-3,8,4,-2
8,17,12,0,-1,3,12,11,3
10,16,7,0,0,8,12,11,6
14,24,18,1,3,11,17,12,8
3,11,12,1,-1,-1,8,4,0
12,20,21,2,-1,8,13,13,9
6,12,1,0,-1,2,9,8,1
4,12,15,1,-1,-1,8,4,1
3,11,12,1,-1,-1,8,4,0
