4,10,16,1,6,2,2,1,2
4,9,21,9,7,3,3,3,2
5,14,12,0,12,3,4,4,2
5,12,21,1,9,3,3,2,3
5,11,17,3,8,3,4,3,3
6,12,18,1,7,3,6,5,4
6,14,27,6,8,4,5,4,4
5,13,15,0,4,3,4,4,3
5,12,14,0,7,3,4,3,3
3,9,20,6,5,2,3,2,2
5,13,17,0,2,3,4,4,3
5,12,21,1,7,3,4,4,2
6,12,24,4,8,4,4,4,3
5,14,20,1,11,4,4,4,3
5,11,17,3,7,3,4,3,3
6,15,29,8,7,4,5,4,4
3,9,20,6,5,2,3,2,2
6,13,23,5,12,3,4,4,3
5,13,26,5,5,4,4,4,3
7,16,24,1,5,5,6,6,4
5,13,18,0,9,4,4,4,4
5,13,19,1,12,4,4,4,3
4,11,18,2,8,2,3,1,2
7,14,26,4,5,5,5,5,4
5,14,12,0,12,3,4,4,2
5,14,11,0,12,3,4,4,2
5,12,20,2,10,3,4,3,3
6,12,16,1,7,3,6,5,3
6,12,20,4,9,4,4,4,4
5,13,18,0,11,4,4,4,3
4,9,19,6,6,2,3,2,2
5,11,17,3,7,3,4,3,3
5,14,19,1,11,5,4,4,3
5,12,16,0,7,3,3,3,3
5,13,23,2,9,4,3,3,3
6,12,25,3,5,4,4,4,3
6,13,26,4,5,4,4,3,4
4,10,17,2,7,2,3,1,2
6,12,18,1,4,2,5,4,3
6,13,26,8,8,4,4,4,3
6,14,28,6,7,4,5,4,4
5,12,20,2,10,3,4,3,3
6,14,25,7,12,4,5,4,4
6,12,17,1,7,3,6,5,3
7,15,30,11,8,4,5,4,4
6,12,22,2,9,3,4,4,3
5,13,27,8,5,5,4,4,3
6,14,27,4,5,4,4,3,4
5,13,17,1,10,3,4,3,3
5,13,15,0,6,4,4,3,3
3,9,20,7,5,2,3,2,2
5,11,17,3,8,3,3,2,3
6,14,26,8,12,4,5,4,4
6,14,19,0,6,4,4,4,4
5,13,18,0,10,4,4,3,3
6,13,24,1,4,4,4,4,3
5,12,13,0,8,4,4,3,3
6,14,19,0,5,4,5,5,4
5,13,18,0,11,4,4,4,3
6,12,18,1,4,2,6,4,3
6,13,24,5,11,3,4,4,4
5,12,21,1,9,3,3,2,3
6,15,29,9,7,4,5,4,5
4,9,21,9,7,3,3,3,2
7,15,21,1,3,3,7,6,4
7,17,27,2,7,5,6,6,5
7,15,21,1,3,3,7,6,4
5,13,16,0,4,3,4,4,3
5,12,12,0,8,3,4,4,3
5,11,17,2,8,2,3,2,2
6,13,22,1,5,2,5,4,3
6,14,25,8,13,4,5,4,4
5,13,9,0,12,2,4,3,2
5,13,17,1,11,3,4,4,4
7,14,25,3,6,5,5,5,3
5,11,17,3,8,3,3,2,3
5,13,19,1,12,4,4,4,3
5,12,21,8,15,3,3,3,3
5,12,20,1,10,3,3,3,3
7,16,23,1,7,5,5,5,4
5,11,20,2,12,3,3,2,3
6,15,24,2,12,4,5,5,5
7,17,25,1,7,5,6,5,4
5,12,20,2,12,3,3,3,3
5,11,17,2,8,3,3,2,3
6,12,21,1,7,3,4,4,2
5,13,17,0,10,4,4,3,3
6,14,26,4,5,4,4,3,4
5,13,14,0,4,3,4,4,3
5,13,19,0,11,4,4,4,3
5,12,21,8,15,3,3,3,3
5,12,15,0,8,3,4,3,3
7,15,21,1,3,3,7,6,4
5,13,16,0,7,3,4,3,3
7,14,17,0,8,4,5,5,4
6,14,24,5,11,4,4,4,4
5,14,11,0,12,3,4,4,2
6,14,26,4,9,4,4,4,3
5,10,18,4,7,2,3,2,2
5,13,17,0,9,4,4,4,3
5,12,22,8,15,3,3,3,3
6,15,30,12,7,4,4,4,5
6,13,23,5,12,3,4,3,3
7,14,28,10,6,4,5,5,3
4,10,16,1,7,2,3,1,2
5,13,18,0,11,4,4,4,3
6,15,30,11,7,4,5,4,5
6,14,26,8,12,4,5,4,4
6,12,19,4,9,4,4,4,4
6,12,20,0,7,3,4,4,2
6,13,25,6,7,4,4,4,3
6,14,26,9,13,3,5,4,4
5,12,22,8,15,3,3,3,3
5,10,18,3,7,2,3,2,2
6,14,23,1,10,4,4,4,4
6,12,19,4,9,4,4,4,4
6,15,29,10,7,4,4,4,5
5,12,20,3,12,3,3,3,3
5,12,13,0,8,4,4,4,3
5,11,19,2,11,3,3,2,3
5,13,18,0,11,4,4,4,3
5,13,16,0,6,3,4,4,3
5,12,12,0,8,3,4,4,3
5,12,20,2,10,3,3,2,2
5,11,19,1,8,3,4,3,2
5,12,17,1,4,2,5,4,2
5,12,22,8,15,3,4,3,3
7,14,26,6,8,5,5,5,3
7,16,23,1,8,5,6,5,4
5,13,18,0,11,4,4,4,3
6,13,23,2,6,4,4,4,3
6,14,26,6,8,5,5,5,4
6,15,28,7,6,4,4,4,4
6,13,17,0,6,4,4,4,4
7,14,19,1,4,3,6,5,3
5,12,22,8,15,3,3,3,3
6,14,18,0,5,4,5,4,4
5,14,19,0,9,4,4,4,4
5,12,22,8,15,3,3,3,3
6,12,17,3,9,4,4,3,3
4,9,21,8,6,3,3,3,2
6,14,21,0,6,4,4,4,4
5,10,19,4,7,2,3,2,2
5,10,19,6,9,2,3,2,2
6,13,24,2,9,4,3,3,3
6,14,22,1,6,4,5,4,4
6,12,18,1,4,2,5,4,3
4,9,21,8,6,3,3,3,2
5,12,20,2,12,3,3,3,3
6,15,19,0,4,4,5,5,4
7,13,19,1,4,3,6,5,3
7,15,21,1,3,3,7,6,4
7,15,22,1,3,3,7,6,4
5,11,17,3,8,3,4,3,3
7,16,25,3,12,4,5,5,5
6,13,26,4,5,4,4,3,4
7,14,26,6,7,5,5,5,4
6,12,17,3,8,3,4,3,3
4,10,17,1,7,2,3,1,2
5,12,21,1,9,3,3,2,3
5,14,10,0,12,3,4,4,2
6,14,25,6,12,4,5,4,4
5,12,21,1,9,3,3,2,3
5,13,22,2,10,3,4,3,3
6,14,20,0,1,4,5,4,4
6,12,16,1,6,3,6,5,3
5,12,20,2,12,3,3,3,3
5,13,18,1,11,3,4,4,4
6,14,17,0,5,4,4,4,4
6,14,25,7,12,4,4,4,4
6,13,28,9,4,5,4,4,3
5,14,11,0,12,3,4,3,2
6,13,21,2,10,3,4,3,3
7,15,22,1,3,3,7,6,4
5,12,13,0,8,3,4,3,3
5,13,16,0,6,3,4,3,3
6,14,18,0,5,4,4,4,4
6,15,19,0,4,4,5,5,4
6,14,20,0,10,5,4,4,3
6,13,19,1,7,4,6,5,4
6,13,24,5,8,4,4,4,3
5,13,14,0,4,3,4,4,3
6,15,30,12,7,4,4,4,5
5,10,18,4,8,2,3,2,2
6,14,20,0,6,4,4,4,4
5,13,8,0,12,3,4,4,2
5,12,20,2,10,3,4,3,3
6,14,18,0,6,4,4,4,4
6,12,18,4,9,4,5,4,4
5,13,18,1,11,3,4,4,3
4,10,17,2,7,2,3,1,2
4,10,24,12,6,3,3,2,3
6,13,23,5,12,4,4,4,3
6,13,23,1,3,4,4,4,3
5,14,11,0,11,3,4,4,2
6,13,24,3,7,4,5,5,3
3,9,19,6,5,3,3,2,2
5,11,17,3,7,3,4,3,3
5,14,11,0,12,3,4,4,2
6,14,19,1,11,5,4,4,3
5,10,17,4,8,2,3,2,2
6,14,28,6,7,4,5,4,4
5,11,20,5,8,2,3,2,2
4,12,13,0,6,3,3,3,3
6,12,22,2,6,4,4,4,3
5,12,17,1,4,2,5,4,2
5,13,14,0,4,3,4,4,3
6,12,22,2,9,3,4,4,2
6,13,25,6,8,4,4,4,3
5,12,16,0,7,3,3,3,3
6,13,24,5,8,4,4,4,3
4,10,22,10,7,3,4,3,2
4,10,17,1,6,2,2,1,2
6,13,26,5,5,4,4,4,3
5,12,18,1,4,2,5,4,2
5,12,21,2,10,3,4,3,3
4,10,21,10,7,3,3,3,2
5,11,17,3,7,3,4,3,3
5,11,19,2,11,3,3,2,3
5,10,18,3,7,2,3,2,2
5,10,19,4,8,2,3,2,2
6,12,18,1,4,2,6,4,3
5,12,12,0,8,3,4,3,3
5,12,16,0,7,3,3,3,3
5,11,20,2,12,3,3,3,3
5,12,15,0,8,3,4,3,3
6,12,22,1,8,3,4,4,3
5,11,19,2,12,3,3,2,3
5,13,17,1,10,3,3,3,3
5,13,19,1,12,4,4,4,3
7,16,23,1,5,5,6,5,4
5,13,18,0,9,4,4,4,4
5,13,19,0,11,4,4,4,3
6,12,18,1,6,4,6,5,4
5,12,23,1,9,3,3,3,2
5,11,17,2,8,3,3,2,3
5,11,17,3,9,2,3,2,2
7,15,29,9,8,4,5,4,4
6,12,21,1,7,3,4,4,2
6,13,25,5,6,4,4,4,3
5,11,20,2,12,3,3,2,3
5,13,17,0,8,4,4,3,3
5,13,18,1,11,3,4,4,4
5,13,17,1,10,3,4,3,3
6,12,17,1,4,2,5,4,2
6,12,23,5,8,4,4,4,3
6,14,18,0,5,4,4,4,4
5,12,15,0,8,3,4,3,3
6,12,19,4,8,4,5,4,4
6,13,26,4,9,4,4,3,3
5,12,20,2,12,3,3,3,3
4,10,17,2,7,2,3,1,2
6,13,20,1,3,2,5,4,3
5,13,17,0,6,3,4,4,3
5,11,20,2,12,3,3,2,3
5,13,16,0,7,3,4,3,3
6,14,28,10,5,4,5,4,3
6,13,24,1,5,4,4,4,3
6,14,25,8,13,4,5,4,4
6,14,18,0,5,4,4,4,4
5,12,18,1,4,2,5,3,2
6,13,22,3,11,4,4,4,3
7,16,22,0,4,5,6,5,4
6,11,20,1,7,3,4,4,2
5,13,17,0,8,4,4,4,3
5,10,20,6,9,2,3,2,2
5,13,19,1,11,4,4,4,3
5,12,15,0,7,3,4,4,3
6,12,19,4,9,4,4,4,4
7,16,22,0,6,5,6,5,4
6,14,19,0,5,4,4,4,4
6,12,18,1,6,4,6,5,4
5,12,20,2,10,3,3,3,3
6,12,18,3,8,4,5,4,4
4,11,18,2,8,2,3,2,2
6,14,26,10,14,4,5,4,4
5,13,17,1,10,3,4,3,3
6,14,17,0,8,4,5,5,3
5,12,15,0,7,3,4,4,3
5,10,17,3,7,2,3,2,2
7,15,21,0,7,5,5,5,4
4,10,16,1,6,2,2,1,2
5,12,15,0,7,3,4,3,3
6,13,24,4,7,4,5,4,3
5,12,14,0,8,4,4,3,3
6,14,23,1,10,4,5,4,4
6,15,20,0,4,4,5,5,5
5,14,12,0,12,3,4,4,2
5,11,20,5,8,2,3,2,2
5,13,17,0,4,4,4,4,3
5,12,20,1,10,3,4,3,3
6,12,22,1,7,3,4,4,2
7,14,26,5,7,5,5,5,4
5,12,22,1,8,3,3,2,2
6,15,30,11,7,4,4,4,5
6,12,19,4,10,4,4,2,3
7,14,28,10,7,4,5,4,3
6,15,24,2,11,4,5,5,5
6,15,23,2,13,4,5,5,4
6,12,18,1,4,2,5,4,2
6,15,23,2,13,5,5,5,4
3,10,24,13,7,2,3,2,2
7,15,21,1,3,3,7,6,4
6,14,22,2,14,4,5,5,4
6,14,19,0,7,4,5,5,4
6,13,25,6,9,4,4,4,3
5,12,12,0,8,3,4,4,3
6,13,19,1,6,4,6,5,4
3,9,20,6,4,2,3,2,2
4,10,21,9,7,3,3,3,2
6,13,25,5,6,4,4,4,3
3,8,18,4,4,2,2,2,1
6,13,22,1,3,2,5,4,3
5,13,19,1,11,4,4,4,3
5,12,15,0,7,3,3,3,3
6,14,24,2,3,3,6,4,3
5,11,20,2,11,3,3,2,3
6,14,17,0,5,4,4,4,4
7,15,21,1,3,3,7,6,4
6,14,19,0,3,4,5,4,4
6,14,26,4,10,4,4,4,3
5,12,13,0,8,4,4,4,3
6,14,24,2,3,3,6,4,3
6,14,27,4,5,4,4,3,4
4,12,13,0,6,3,3,3,3
6,13,24,5,12,4,4,4,4
5,12,15,0,9,3,4,3,3
5,13,18,0,10,4,4,3,3
5,12,21,2,10,3,4,3,3
5,13,14,0,4,3,4,4,3
8,15,24,1,3,3,7,6,4
4,11,18,1,9,2,3,2,3
6,14,28,9,5,4,5,4,3
6,13,27,7,4,4,4,4,3
5,12,15,0,8,3,4,3,3
7,15,21,0,7,5,6,5,4
6,12,18,3,8,3,4,3,3
5,12,13,0,8,4,4,4,3
6,13,25,3,9,4,4,3,3
4,10,16,1,6,2,2,1,2
7,16,23,1,5,5,6,5,4
5,12,22,1,8,3,3,2,2
4,10,17,2,7,2,3,1,2
5,14,12,0,13,3,4,4,2
6,12,18,4,9,4,5,4,4
6,15,24,2,11,4,5,5,4
6,13,19,1,7,4,6,5,3
7,14,26,6,7,5,5,5,4
6,12,24,4,8,4,4,4,3
5,14,11,0,13,3,4,4,2
5,14,12,0,12,3,4,4,2
5,13,16,0,9,3,4,3,3
5,14,10,0,13,3,4,4,2
5,13,17,1,11,3,4,4,4
5,12,13,0,8,3,4,4,3
5,11,20,5,8,2,3,2,2
5,12,18,4,8,3,5,3,3
7,13,25,4,7,4,5,5,3
6,12,21,0,6,3,4,4,3
6,13,22,1,5,2,5,4,3
7,14,20,1,3,3,6,5,3
5,11,19,2,12,3,3,2,3
4,10,16,1,6,2,3,1,2
5,13,19,0,9,4,4,3,3
4,12,14,0,7,3,3,3,3
6,12,17,1,7,3,6,5,3
6,12,17,1,4,2,5,4,2
3,9,19,6,5,3,3,3,2
6,12,18,1,5,2,6,4,3
3,9,19,5,4,3,3,2,2
5,13,19,0,9,4,4,3,3
6,13,23,5,12,4,4,4,3
5,13,18,1,11,3,4,4,3
7,15,29,9,8,4,5,4,4
7,16,21,0,6,5,6,5,4
6,14,24,6,12,4,5,4,4
5,11,20,6,8,3,3,3,2
6,14,22,2,13,4,4,4,4
5,11,16,2,7,3,4,3,3
7,16,22,0,5,5,6,5,4
5,12,22,2,9,3,3,2,3
5,13,26,5,5,4,4,4,3
5,10,19,5,8,2,3,2,2
6,12,23,1,7,4,4,4,3
6,13,19,4,9,4,5,4,4
3,8,17,4,4,2,2,1,1
7,13,19,1,4,3,6,5,3
7,14,20,1,3,3,6,5,3
5,12,21,8,15,3,3,3,3
5,13,9,0,12,2,4,3,2
5,10,19,6,9,2,3,2,2
5,13,19,0,11,4,4,4,3
5,12,15,0,7,3,3,3,3
5,14,11,0,12,3,4,4,2
5,11,20,5,8,2,3,2,2
6,13,23,8,14,3,4,3,3
5,13,19,0,11,4,4,4,3
7,15,21,1,3,3,7,6,4
7,14,19,1,3,3,6,5,3
6,12,18,4,9,4,4,4,4
6,13,24,3,6,4,5,4,3
4,12,13,0,6,3,3,3,3
6,14,28,10,8,5,5,5,4
5,12,15,0,9,3,4,3,3
5,12,17,1,4,2,5,4,2
5,13,16,0,5,3,4,4,3
6,14,26,4,9,4,4,4,3
5,11,16,2,7,3,4,3,3
6,13,23,6,12,4,4,4,3
5,12,16,0,8,3,4,3,3
6,13,24,6,12,4,4,4,4
5,12,21,1,9,3,3,2,3
