0,1,2,3,4,5,6,7,8
3254,3254,3254,3254,3254,3254,3254,3254,3254
3271,3271,3271,3271,3271,3271,3271,3271,3271
3286,3286,3286,3286,3286,3286,3286,3286,3286
3303,3303,3303,3303,3303,3303,3303,3303,3303
3320,3320,3320,3320,3320,3320,3320,3320,3320
3336,3336,3336,3336,3336,3336,3336,3336,3336
3353,3353,3353,3353,3353,3353,3353,3353,3353
3370,3370,3370,3370,3370,3370,3370,3370,3370
3387,3387,3387,3387,3387,3387,3387,3387,3387
3403,3403,3403,3403,3403,3403,3403,3403,3403
3420,3420,3420,3420,3420,3420,3420,3420,3420
3438,3438,3438,3438,3438,3438,3438,3438,3438
3452,3452,3452,3452,3452,3452,3452,3452,3452
3469,3469,3469,3469,3469,3469,3469,3469,3469
3486,3486,3486,3486,3486,3486,3486,3486,3486
3503,3503,3503,3503,3503,3503,3503,3503,3503
3519,3519,3519,3519,3519,3519,3519,3519,3519
3536,3536,3536,3536,3536,3536,3536,3536,3536
3553,3553,3553,3553,3553,3553,3553,3553,3553
3569,3569,3569,3569,3569,3569,3569,3569,3569
3586,3586,3586,3586,3586,3586,3586,3586,3586
3604,3604,3604,3604,3604,3604,3604,3604,3604
3620,3620,3620,3620,3620,3620,3620,3620,3620
3637,3637,3637,3637,3637,3637,3637,3637,3637
3653,3653,3653,3653,3653,3653,3653,3653,3653
3671,3671,3671,3671,3671,3671,3671,3671,3671
3686,3686,3686,3686,3686,3686,3686,3686,3686
3703,3703,3703,3703,3703,3703,3703,3703,3703
3720,3720,3720,3720,3720,3720,3720,3720,3720
3737,3737,3737,3737,3737,3737,3737,3737,3737
3753,3753,3753,3753,3753,3753,3753,3753,3753
3770,3770,3770,3770,3770,3770,3770,3770,3770
3787,3787,3787,3787,3787,3787,3787,3787,3787
3802,3802,3802,3802,3802,3802,3802,3802,3802
3819,3819,3819,3819,3819,3819,3819,3819,3819
3836,3836,3836,3836,3836,3836,3836,3836,3836
3853,3853,3853,3853,3853,3853,3853,3853,3853
3869,3869,3869,3869,3869,3869,3869,3869,3869
3886,3886,3886,3886,3886,3886,3886,3886,3886
3903,3903,3903,3903,3903,3903,3903,3903,3903
3919,3919,3919,3919,3919,3919,3919,3919,3919
3936,3936,3936,3936,3936,3936,3936,3936,3936
3952,3952,3952,3952,3952,3952,3952,3952,3952
3968,3968,3968,3968,3968,3968,3968,3968,3968
3985,3985,3985,3985,3985,3985,3985,3985,3985
4003,4003,4003,4003,4003,4003,4003,4003,4003
4020,4020,4020,4020,4020,4020,4020,4020,4020
4036,4036,4036,4036,4036,4036,4036,4036,4036
4053,4053,4053,4053,4053,4053,4053,4053,4053
4070,4070,4070,4070,4070,4070,4070,4070,4070
4085,4085,4085,4085,4085,4085,4085,4085,4085
4103,4103,4103,4103,4103,4103,4103,4103,4103
4121,4121,4121,4121,4121,4121,4121,4121,4121
4137,4137,4137,4137,4137,4137,4137,4137,4137
4154,4154,4154,4154,4154,4154,4154,4154,4154
4170,4170,4170,4170,4170,4170,4170,4170,4170
4188,4188,4188,4188,4188,4188,4188,4188,4188
4203,4203,4203,4203,4203,4203,4203,4203,4203
4220,4220,4220,4220,4220,4220,4220,4220,4220
4237,4237,4237,4237,4237,4237,4237,4237,4237
4253,4253,4253,4253,4253,4253,4253,4253,4253
4270,4270,4270,4270,4270,4270,4270,4270,4270
4288,4288,4288,4288,4288,4288,4288,4288,4288
4303,4303,4303,4303,4303,4303,4303,4303,4303
4320,4320,4320,4320,4320,4320,4320,4320,4320
4337,4337,4337,4337,4337,4337,4337,4337,4337
4354,4354,4354,4354,4354,4354,4354,4354,4354
4370,4370,4370,4370,4370,4370,4370,4370,4370
4387,4387,4387,4387,4387,4387,4387,4387,4387
4404,4404,4404,4404,4404,4404,4404,4404,4404
4421,4421,4421,4421,4421,4421,4421,4421,4421
4436,4436,4436,4436,4436,4436,4436,4436,4436
4453,4453,4453,4453,4453,4453,4453,4453,4453
4470,4470,4470,4470,4470,4470,4470,4470,4470
4486,4486,4486,4486,4486,4486,4486,4486,4486
4507,4507,4507,4507,4507,4507,4507,4507,4507
4520,4520,4520,4520,4520,4520,4520,4520,4520
4537,4537,4537,4537,4537,4537,4537,4537,4537
4554,4554,4554,4554,4554,4554,4554,4554,4554
4569,4569,4569,4569,4569,4569,4569,4569,4569
4586,4586,4586,4586,4586,4586,4586,4586,4586
4603,4603,4603,4603,4603,4603,4603,4603,4603
4620,4620,4620,4620,4620,4620,4620,4620,4620
4636,4636,4636,4636,4636,4636,4636,4636,4636
4653,4653,4653,4653,4653,4653,4653,4653,4653
4669,4669,4669,4669,4669,4669,4669,4669,4669
4686,4686,4686,4686,4686,4686,4686,4686,4686
4703,4703,4703,4703,4703,4703,4703,4703,4703
4720,4720,4720,4720,4720,4720,4720,4720,4720
4737,4737,4737,4737,4737,4737,4737,4737,4737
4753,4753,4753,4753,4753,4753,4753,4753,4753
4770,4770,4770,4770,4770,4770,4770,4770,4770
4786,4786,4786,4786,4786,4786,4786,4786,4786
4802,4802,4802,4802,4802,4802,4802,4802,4802
4820,4820,4820,4820,4820,4820,4820,4820,4820
4837,4837,4837,4837,4837,4837,4837,4837,4837
4852,4852,4852,4852,4852,4852,4852,4852,4852
4870,4870,4870,4870,4870,4870,4870,4870,4870
4887,4887,4887,4887,4887,4887,4887,4887,4887
4904,4904,4904,4904,4904,4904,4904,4904,4904
4920,4920,4920,4920,4920,4920,4920,4920,4920
4936,4936,4936,4936,4936,4936,4936,4936,4936
4952,4952,4952,4952,4952,4952,4952,4952,4952
4969,4969,4969,4969,4969,4969,4969,4969,4969
4986,4986,4986,4986,4986,4986,4986,4986,4986
5003,5003,5003,5003,5003,5003,5003,5003,5003
5020,5020,5020,5020,5020,5020,5020,5020,5020
5036,5036,5036,5036,5036,5036,5036,5036,5036
5053,5053,5053,5053,5053,5053,5053,5053,5053
5071,5071,5071,5071,5071,5071,5071,5071,5071
5086,5086,5086,5086,5086,5086,5086,5086,5086
5104,5104,5104,5104,5104,5104,5104,5104,5104
5120,5120,5120,5120,5120,5120,5120,5120,5120
5138,5138,5138,5138,5138,5138,5138,5138,5138
5153,5153,5153,5153,5153,5153,5153,5153,5153
5172,5172,5172,5172,5172,5172,5172,5172,5172
5186,5186,5186,5186,5186,5186,5186,5186,5186
5204,5204,5204,5204,5204,5204,5204,5204,5204
5220,5220,5220,5220,5220,5220,5220,5220,5220
5237,5237,5237,5237,5237,5237,5237,5237,5237
5254,5254,5254,5254,5254,5254,5254,5254,5254
5271,5271,5271,5271,5271,5271,5271,5271,5271
5287,5287,5287,5287,5287,5287,5287,5287,5287
5304,5304,5304,5304,5304,5304,5304,5304,5304
5319,5319,5319,5319,5319,5319,5319,5319,5319
5338,5338,5338,5338,5338,5338,5338,5338,5338
5353,5353,5353,5353,5353,5353,5353,5353,5353
5370,5370,5370,5370,5370,5370,5370,5370,5370
5387,5387,5387,5387,5387,5387,5387,5387,5387
5404,5404,5404,5404,5404,5404,5404,5404,5404
5420,5420,5420,5420,5420,5420,5420,5420,5420
5437,5437,5437,5437,5437,5437,5437,5437,5437
5454,5454,5454,5454,5454,5454,5454,5454,5454
5470,5470,5470,5470,5470,5470,5470,5470,5470
5486,5486,5486,5486,5486,5486,5486,5486,5486
5503,5503,5503,5503,5503,5503,5503,5503,5503
5520,5520,5520,5520,5520,5520,5520,5520,5520
5536,5536,5536,5536,5536,5536,5536,5536,5536
5553,5553,5553,5553,5553,5553,5553,5553,5553
5570,5570,5570,5570,5570,5570,5570,5570,5570
5587,5587,5587,5587,5587,5587,5587,5587,5587
5603,5603,5603,5603,5603,5603,5603,5603,5603
5620,5620,5620,5620,5620,5620,5620,5620,5620
5637,5637,5637,5637,5637,5637,5637,5637,5637
5653,5653,5653,5653,5653,5653,5653,5653,5653
5670,5670,5670,5670,5670,5670,5670,5670,5670
5686,5686,5686,5686,5686,5686,5686,5686,5686
5703,5703,5703,5703,5703,5703,5703,5703,5703
5719,5719,5719,5719,5719,5719,5719,5719,5719
5736,5736,5736,5736,5736,5736,5736,5736,5736
5753,5753,5753,5753,5753,5753,5753,5753,5753
5769,5769,5769,5769,5769,5769,5769,5769,5769
5786,5786,5786,5786,5786,5786,5786,5786,5786
5803,5803,5803,5803,5803,5803,5803,5803,5803
